round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3732977199554444,0.478125
2,1.3160056084394456,0.438125
3,1.2526665553450584,0.460625
4,1.1926873677968979,0.52125
5,1.1939241814613342,0.52125
6,1.1829501247406007,0.5359375
7,1.1383398586511613,0.5840625
8,1.1360757169127464,0.58296875
9,1.1200831922888757,0.6059375
10,1.081748487353325,0.6515625
11,1.0531113070249558,0.68171875
12,1.0477951669692993,0.68859375
13,1.0326197561621666,0.7084375
14,1.0153685814142228,0.725625
15,0.991166221499443,0.75359375
16,0.9897867724299431,0.753125
17,0.9955311730504036,0.744375
18,0.9630767020583153,0.78671875
19,0.9570318585634232,0.78859375
20,0.9520318853855133,0.7903125
21,0.9468514329195022,0.79375
22,0.9267841413617134,0.819375
23,0.9409588772058487,0.8046875
24,0.9164224195480347,0.8271875
25,0.9137124073505402,0.83203125
26,0.9035508388280868,0.83890625
27,0.8965678915381432,0.8465625
28,0.893935843706131,0.85
29,0.8825358036160469,0.86265625
30,0.8920411685109139,0.85046875
