round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3736687791347504,0.4921875
2,1.2701797378063202,0.49625
3,1.200935215651989,0.52890625
4,1.18003241866827,0.54171875
5,1.169258106648922,0.54078125
6,1.1428694623708724,0.57046875
7,1.1315037098526954,0.58640625
8,1.1414988934993744,0.5728125
9,1.1046745216846465,0.6328125
10,1.0865607810020448,0.650625
11,1.1060147440433503,0.61328125
12,1.0669517374038697,0.67484375
13,1.0559111919999122,0.683125
14,1.0691414639353751,0.66671875
15,1.0424787294864655,0.69875
16,1.0218219026923179,0.71828125
17,1.0191808226704597,0.75140625
18,0.996258562207222,0.75171875
19,1.0151222497224808,0.72484375
20,0.9966561782360077,0.7503125
21,0.9724756249785423,0.7671875
22,0.9796226465702057,0.7603125
23,0.9682650664448738,0.77671875
24,0.9688589072227478,0.78984375
25,0.9549401527643204,0.79015625
26,0.9532373675704002,0.7925
27,0.9505717739462852,0.79421875
28,0.9356868866086007,0.80859375
29,0.9366139802336693,0.8065625
30,0.934868973493576,0.80703125
