round,loss,accuracy
0,1.3884713441133498,0.01
1,1.370154910683632,0.50640625
2,1.3324649113416671,0.4178125
3,1.2895788037776947,0.45640625
4,1.25828893750906,0.45546875
5,1.2406691297888757,0.47015625
6,1.2421706852316856,0.4615625
7,1.1834833350777627,0.52484375
8,1.1679388481378554,0.54796875
9,1.1494037646055222,0.57734375
10,1.1372980219125748,0.5959375
11,1.128352270424366,0.60765625
12,1.1103045347332954,0.62703125
13,1.1019391837716102,0.6353125
14,1.0872497022151948,0.65078125
15,1.07196214646101,0.66546875
16,1.0566156035661698,0.68234375
17,1.041086456477642,0.70265625
18,1.0328156194090843,0.7084375
19,1.0224926561117171,0.71703125
20,1.0120172333717345,0.7303125
21,1.0045904088020325,0.73953125
22,0.9941669350862503,0.7528125
23,0.9878662091493606,0.759375
24,0.9792559865117073,0.76875
25,0.9733153852820396,0.771875
26,0.9708693069219589,0.775625
27,0.9643324017524719,0.78109375
28,0.9594183599948883,0.78453125
29,0.9534257760643959,0.790625
30,0.9468943309783936,0.8
