round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3383910244703292,0.505625
2,1.4016414284706116,0.14
3,1.2515865257382393,0.5096875
4,1.4065532562136651,0.1671875
5,1.211953672170639,0.51125
6,1.2936581453680993,0.42953125
7,1.3277590435743332,0.40453125
8,1.243601626753807,0.51734375
9,1.3002968207001686,0.39234375
10,1.1735378807783128,0.5515625
11,1.1549663910269736,0.57578125
12,1.2559695103764534,0.4596875
13,1.1636800348758698,0.56515625
14,1.1349390396475791,0.6046875
15,1.1644086802005769,0.5765625
16,1.1786994913220405,0.56734375
17,1.1156893658638,0.63734375
18,1.1156484785676002,0.63046875
19,1.1415808522701263,0.5934375
20,1.0924019834399223,0.65484375
21,1.1054514956474304,0.63546875
22,1.0921101823449135,0.6453125
23,1.116674562394619,0.61375
24,1.1096800968050957,0.6240625
25,1.0929822194576264,0.64875
26,1.0738316389918328,0.66765625
27,1.063496234714985,0.6740625
28,1.0510676902532579,0.695625
29,1.0570228016376495,0.6840625
30,1.0286140635609626,0.71296875
