round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3359701746702195,0.47984375
2,1.2472278183698655,0.5128125
3,1.2150943371653558,0.5165625
4,1.2394737309217454,0.50375
5,1.213320016860962,0.5
6,1.2134560638666152,0.5
7,1.2171836832165719,0.5
8,1.1980002227425575,0.529375
9,1.202670745253563,0.5
10,1.205034480690956,0.5
11,1.1937602946162225,0.51640625
12,1.2292312508821488,0.47640625
13,1.1691399046778679,0.563125
14,1.2093124514818192,0.50015625
15,1.2191385087370872,0.50078125
16,1.1764791613817216,0.52734375
17,1.2230505016446114,0.50390625
18,1.1646834027767181,0.55578125
19,1.1656042978167533,0.534375
20,1.1609669277071952,0.5384375
21,1.1769771584868431,0.528125
22,1.1651659551262856,0.54890625
23,1.1683011010289193,0.53453125
24,1.1529183030128478,0.55453125
25,1.2106445094943046,0.51484375
26,1.1429637265205383,0.579375
27,1.2294940969347954,0.4996875
28,1.1486614227294922,0.5659375
29,1.172758654654026,0.5440625
30,1.1490836170315744,0.57203125
