round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3681838399171828,0.17328125
2,1.30095124065876,0.47234375
3,1.1942572608590125,0.5209375
4,1.2641428846120835,0.45796875
5,1.2203697216510774,0.50703125
6,1.2913774502277375,0.3928125
7,1.22111088514328,0.49078125
8,1.1570865666866303,0.54984375
9,1.1433935010433196,0.57625
10,1.156748610138893,0.5428125
11,1.1480485692620277,0.5709375
12,1.141427140533924,0.603125
13,1.1560229608416557,0.57375
14,1.1133894297480582,0.6178125
15,1.11567179530859,0.6221875
16,1.0990345725417137,0.6315625
17,1.0820752114057541,0.6503125
18,1.0967738941311835,0.63546875
19,1.0861086705327034,0.650625
20,1.0726247295737266,0.66296875
21,1.055871684551239,0.6834375
22,1.0798735490441322,0.651875
23,1.03605156570673,0.6971875
24,1.04599214553833,0.684375
25,1.029866565167904,0.70765625
26,1.007662470638752,0.72875
27,1.024169172346592,0.7134375
28,1.046487193107605,0.68734375
29,0.9916891288757325,0.75234375
30,0.9989513662457467,0.73671875
