round,loss,accuracy
0,1.3884713441133498,0.01
1,1.2757072830200196,0.5
2,1.4178699105978012,0.3515625
3,1.495497527718544,0.14
4,1.292510554790497,0.50140625
5,1.2354825708270072,0.5121875
6,1.5048699125647544,0.14
7,1.2648929107189177,0.4996875
8,1.2270821318030358,0.5
9,1.2676400664448737,0.3521875
10,1.4000577002763748,0.24796875
11,1.185715498328209,0.52640625
12,1.2689887332916259,0.4665625
13,1.1794579234719276,0.5375
14,1.1549360823631287,0.5496875
15,1.2154505395889281,0.51703125
16,1.1940221282839776,0.52453125
17,1.1798366236686706,0.54015625
18,1.1741025507450105,0.54046875
19,1.2845918315649032,0.3859375
20,1.1419164031744002,0.5640625
21,1.1411697444319726,0.5740625
22,1.1818236222863197,0.56828125
23,1.2258799573779107,0.4909375
24,1.1192822256684303,0.60265625
25,1.124224019050598,0.59796875
26,1.251097474694252,0.46484375
27,1.2621645721793175,0.41671875
28,1.0796319311857223,0.66796875
29,1.242014478445053,0.49109375
30,1.0603402930498123,0.68390625
