round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3162406396865844,0.50046875
2,1.3877307692170142,0.35
3,1.5176998290419579,0.14
4,1.2309887421131134,0.50578125
5,1.2550379052758216,0.4915625
6,1.411849552690983,0.27640625
7,1.3865805795788766,0.255
8,1.207541250884533,0.51578125
9,1.2942166802287103,0.35078125
10,1.492219488620758,0.16265625
11,1.188426572084427,0.53171875
12,1.282014632821083,0.44203125
13,1.2237245962023735,0.49796875
14,1.1564055716991424,0.54734375
15,1.2020312809944154,0.52296875
16,1.4046268606185912,0.26546875
17,1.1830352303385734,0.5390625
18,1.1730714184045792,0.54640625
19,1.3326704147458077,0.375625
20,1.154223849773407,0.5809375
21,1.1727481639385224,0.5446875
22,1.1174831837415695,0.6109375
23,1.136694201529026,0.60609375
24,1.1459776464104652,0.57
25,1.1200391367077827,0.6075
26,1.1173187518119811,0.61515625
27,1.2624010238051415,0.44578125
28,1.2567979687452315,0.459375
29,1.1968602642416954,0.51515625
30,1.2054706540703775,0.511875
