round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3681838399171828,0.17328125
2,1.30095124065876,0.47234375
3,1.233279860019684,0.51390625
4,1.2560241103172303,0.47078125
5,1.2316364857554436,0.4890625
6,1.2903762632608413,0.39734375
7,1.201759747862816,0.5271875
8,1.1569348183274268,0.54234375
9,1.1525523433089255,0.588125
10,1.1685459223389625,0.5434375
11,1.133681981265545,0.58703125
12,1.1214756724238395,0.61921875
13,1.1248716813325883,0.60234375
14,1.1142986765503884,0.60953125
15,1.0993602699041367,0.63453125
16,1.088971087038517,0.64015625
17,1.082514926791191,0.64984375
18,1.078447473347187,0.6521875
19,1.0936002811789514,0.64328125
20,1.0643961969017983,0.66609375
21,1.0336908254027366,0.7065625
22,1.0598061698675156,0.67125
23,1.028388570845127,0.70703125
24,1.0328173759579657,0.70546875
25,1.0299278122186661,0.7046875
26,0.9990284126996994,0.74375
27,1.0217440444231034,0.71375
28,1.0182921248674393,0.7140625
29,0.9976607787609101,0.73703125
30,0.9985559937357903,0.73703125
