round,loss,accuracy
0,1.3884713441133498,0.01
1,1.2948261272907258,0.5
2,1.4000098186731338,0.350625
3,1.3526390874385834,0.14
4,1.2654771083593368,0.511875
5,1.514806397855282,0.14
6,1.2653001654148102,0.475625
7,1.248454600572586,0.48046875
8,1.3626221379637717,0.259375
9,1.3634584209322929,0.35
10,1.2014404541254045,0.506875
11,1.2025146597623826,0.5590625
12,1.2268538758158685,0.52015625
13,1.2433623307943344,0.45890625
14,1.160531843006611,0.56890625
15,1.1657017451524734,0.53890625
16,1.254709669649601,0.38546875
17,1.1608053815364838,0.54265625
18,1.1898351168632508,0.53765625
19,1.173843794465065,0.54875
20,1.1355131179094315,0.59734375
21,1.1760254514217376,0.551875
22,1.1345401069521903,0.609375
23,1.164956496655941,0.54671875
24,1.152549532353878,0.56046875
25,1.1032864800095559,0.6265625
26,1.2714804607629775,0.42703125
27,1.2795641258358956,0.42984375
28,1.1031533318758011,0.62640625
29,1.1438052159547807,0.5890625
30,1.0810224425792694,0.6503125
