round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3162406396865844,0.50046875
2,1.3919720035791396,0.35
3,1.5529028204083444,0.14
4,1.2360091570019722,0.50390625
5,1.310395477414131,0.43828125
6,1.419896278679371,0.25578125
7,1.331517352461815,0.313125
8,1.2040769731998444,0.50765625
9,1.3151053789258003,0.34953125
10,1.4345150741934776,0.2828125
11,1.237638982832432,0.4878125
12,1.2314490768313409,0.49
13,1.2130623757839203,0.5134375
14,1.1706456145644188,0.5440625
15,1.1787044245004654,0.5534375
16,1.201876377761364,0.524375
17,1.1688130062818527,0.564375
18,1.170976888537407,0.55109375
19,1.2079476675391196,0.51046875
20,1.143706502020359,0.5875
21,1.133242013156414,0.5884375
22,1.1141226515173912,0.61765625
23,1.163087588250637,0.564375
24,1.1253779289126395,0.59859375
25,1.096973806321621,0.64140625
26,1.1260678932070731,0.60640625
27,1.1537358272075653,0.5675
28,1.068811995089054,0.66015625
29,1.1576794967055322,0.56421875
30,1.0960474991798401,0.63078125
