round,loss,accuracy
0,1.3884713441133498,0.01
1,1.282419421672821,0.5
2,1.3236652064323424,0.4653125
3,1.252126603126526,0.51015625
4,1.3651900887489319,0.30875
5,1.2187258520722388,0.50375
6,1.3983003968000411,0.28421875
7,1.3208373382687568,0.40046875
8,1.3023784801363945,0.43125
9,1.2965137675404548,0.41859375
10,1.1733151257038117,0.53140625
11,1.1751569777727127,0.54
12,1.227566482424736,0.50140625
13,1.1468909201025963,0.5934375
14,1.1291795349121094,0.6115625
15,1.1292000970244407,0.6109375
16,1.1415007263422012,0.60421875
17,1.116390541791916,0.62609375
18,1.103672067821026,0.64578125
19,1.106921237707138,0.6371875
20,1.1041479024291039,0.64015625
21,1.109930042028427,0.6278125
22,1.0857373353838922,0.65921875
23,1.0773757633566856,0.66546875
24,1.0960211637616157,0.64625
25,1.0640303012728691,0.69
26,1.0564923703670501,0.68453125
27,1.044743891954422,0.68765625
28,1.0388790789246558,0.71359375
29,1.0362677416205406,0.7125
30,1.009616664648056,0.7321875
