round,loss,accuracy
0,1.3884713441133498,0.01
1,1.2275668188929558,0.5
2,1.458447777032852,0.14
3,1.486778354048729,0.01
4,1.4570654320716858,0.14
5,1.4604778677225112,0.14
6,1.4640644472837447,0.14
7,1.4678996336460113,0.14
8,1.5262472856044769,0.14
9,1.4876399770379067,0.14
10,1.5509078642725944,0.14
11,1.4539061963558197,0.14
12,1.4518076002597808,0.14
13,1.59748782902956,0.14
14,1.3706748956441879,0.1446875
15,1.3619230479001998,0.24984375
16,1.5920994725823403,0.14
17,1.4219908225536346,0.14
18,1.32553240776062,0.5
19,1.333642054796219,0.5
20,1.3476578330993652,0.5
21,1.3315137863159179,0.5
22,1.339024521112442,0.5
23,1.336720335483551,0.5
24,1.318995795249939,0.5
25,1.316764554977417,0.5
26,1.30343435049057,0.5
27,1.3053807044029235,0.5
28,1.294707418680191,0.5
29,1.3063369262218476,0.5
30,1.3067650949954988,0.5
