round,loss,accuracy
0,1.3902965606759288,0.2288329519450801
1,1.2213261874916896,0.43325705568268497
2,1.29521041567502,0.4988558352402746
3,1.5707789471601707,0.6895499618611747
4,1.376044755569971,0.6788710907704043
5,1.153676388988415,0.7017543859649122
6,0.9496892187815418,0.7200610221205187
7,0.8752173840272163,0.7147215865751335
8,0.9718454318429385,0.7459954233409611
9,0.9896416853698472,0.7597254004576659
10,0.7957769504810089,0.7322654462242563
11,0.8262340928322027,0.7704042715484363
12,0.8955290226719017,0.7726926010678871
13,0.813795171445058,0.7879481311975591
14,1.0740714587987288,0.7742181540808543
15,0.9294826224684988,0.7963386727688787
16,0.8740831197990342,0.7978642257818459
17,0.9078581232796362,0.7971014492753623
18,0.9811866237894894,0.7902364607170099
19,1.143916329343375,0.7963386727688787
20,1.2679395742066528,0.7978642257818459
21,1.0251076130365526,0.7993897787948131
22,0.8456094814656255,0.8138825324180016
23,1.0147312393171881,0.8154080854309688
24,0.9565334010891997,0.820747520976354
25,0.8414061649338059,0.8108314263920672
26,1.2500849950910864,0.8100686498855835
27,1.0582482848049324,0.8146453089244852
28,0.8271490920428826,0.8184591914569032
29,0.7851239622582651,0.8306636155606407
30,1.0254393394934873,0.8268497330282227
