round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3777215600013732,0.14
2,1.3869315803050994,0.35
3,1.2393367099761963,0.5
4,1.380533222258091,0.35
5,1.203562761247158,0.51875
6,1.200807916522026,0.57765625
7,1.317350346148014,0.37921875
8,1.1743697285652162,0.610625
9,1.1483212539553642,0.57546875
10,1.1291813257336616,0.59375
11,1.1197367009520531,0.61609375
12,1.1147691982984542,0.6153125
13,1.1128868871927262,0.651875
14,1.080002911388874,0.67203125
15,1.0908856919407846,0.63171875
16,1.0652958792448044,0.69171875
17,1.0664862495660783,0.66484375
18,1.0385220384597778,0.70953125
19,1.0511149993538857,0.675625
20,1.040878602862358,0.70484375
21,1.0232312718033791,0.71859375
22,1.012145230770111,0.73484375
23,1.0139163252711296,0.73671875
24,1.0219354650378227,0.72
25,1.0069291332364083,0.7278125
26,0.9969349810481072,0.7434375
27,1.0058904588222504,0.73171875
28,0.9788897693157196,0.76265625
29,0.9760611227154732,0.77140625
30,0.9787684181332588,0.764375
