round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3661644119024277,0.14
2,1.3780527758598327,0.35
3,1.327086763381958,0.35
4,1.3459690791368484,0.35
5,1.2884973567724227,0.513125
6,1.2597095906734466,0.516875
7,1.355981533229351,0.35
8,1.3348536258935928,0.35015625
9,1.234343057870865,0.56296875
10,1.1907369700074195,0.53703125
11,1.2146453550457954,0.55265625
12,1.2280918121337892,0.54203125
13,1.182336332499981,0.59515625
14,1.195092303454876,0.5784375
15,1.1639587286114692,0.545
16,1.1445211002230644,0.61078125
17,1.157230253815651,0.55421875
18,1.1349165177345275,0.58359375
19,1.1468843644857407,0.56453125
20,1.135344212949276,0.58546875
21,1.1205534479022026,0.63265625
22,1.1101043304800988,0.6103125
23,1.1112609294056892,0.620625
24,1.1097130554914474,0.6146875
25,1.0975274845957756,0.65265625
26,1.091132490336895,0.63828125
27,1.0891250985860825,0.6415625
28,1.0781922769546508,0.67015625
29,1.082494076192379,0.67078125
30,1.0626923394203187,0.68984375
