round,loss,accuracy
0,1.3871505033142415,0.2288329519450801
1,1.2642942336931382,0.45232646834477497
2,1.1088187336285182,0.6590389016018307
3,1.4084015096261426,0.31960335621662855
4,1.1491851442920444,0.5873379099923722
5,1.1593476040139623,0.5774218154080855
6,1.0889785484354702,0.6475972540045767
7,1.0404283405714232,0.6971777269260107
8,1.051965646576463,0.6880244088482075
9,1.0221258697393376,0.7131960335621663
10,1.0211856574342961,0.7154843630816171
11,1.0100465042731128,0.7315026697177727
12,1.011016845703125,0.7292143401983219
13,1.0345290916553442,0.7032799389778794
14,1.0358178701044312,0.7032799389778794
15,1.0048838862019764,0.7315026697177727
16,1.0455623600521131,0.6887871853546911
17,1.0044112769271654,0.7391304347826086
18,0.9972208562832039,0.7437070938215103
19,1.012578130586742,0.7261632341723875
20,1.0172540605022742,0.7223493516399695
21,0.989475370999241,0.7513348588863463
22,0.9841102931810461,0.7597254004576659
23,0.9979811493082869,0.7406559877955758
24,0.9882763746946845,0.7513348588863463
25,0.9785715768029907,0.7612509534706331
26,0.9772734492903534,0.7658276125095347
27,0.9696747003667323,0.7742181540808543
28,0.9824490667207836,0.7589626239511823
29,0.995177450114584,0.7452326468344775
30,0.9930080701884744,0.7467581998474447
