round,loss,accuracy
0,1.3871505033142415,0.2288329519450801
1,1.3172013190390952,0.3699466056445461
2,1.2857808201118428,0.41876430205949655
3,1.1784056104111544,0.5797101449275363
4,1.153230000778885,0.562929061784897
5,1.1337992466650875,0.6117467581998475
6,1.0987195684926188,0.6430205949656751
7,1.0918317193934064,0.6506483600305111
8,1.0949021054987322,0.6407322654462243
9,1.0890594674466132,0.6506483600305111
10,1.0857552820084932,0.6475972540045767
11,1.0740206738085714,0.6598016781083142
12,1.0674813224740105,0.6674294431731502
13,1.1182242465510248,0.6193745232646835
14,1.0897869820089217,0.6453089244851259
15,1.0644591889428692,0.6727688787185355
16,1.0634940007003912,0.6742944317315027
17,1.0626919293203578,0.6758199847444699
18,1.071995226687643,0.6636155606407322
19,1.0495272519295675,0.6880244088482075
20,1.074653110460504,0.665903890160183
21,1.0504973838567553,0.6849733028222731
22,1.0877983491899037,0.6498855835240275
23,1.0626456626583656,0.6773455377574371
24,1.0448687805827568,0.6971777269260107
25,1.0695900062310795,0.6742944317315027
26,1.0417399271856638,0.6994660564454614
27,1.0384740458473187,0.7063310450038138
28,1.0487598285340427,0.6910755148741419
29,1.0524367835119788,0.6849733028222731
30,1.0356914802510533,0.7055682684973302
