round,loss,accuracy
0,1.3871505033142415,0.2288329519450801
1,1.3146173490266777,0.3180778032036613
2,1.1379866349069696,0.597254004576659
3,1.0947839720934789,0.6445461479786423
4,1.0559033801953908,0.6834477498093059
5,1.0603774846918614,0.6773455377574371
6,1.0467736355500035,0.6948893974065599
7,1.0508119945395185,0.6926010678871091
8,1.0244212859828086,0.7177726926010679
9,1.0276207272830036,0.7131960335621663
10,1.0095293669187777,0.7315026697177727
11,1.0146116741189148,0.7215865751334859
12,1.0168436444687716,0.7231121281464531
13,0.9952135660737458,0.7421815408085431
14,0.9946265740761949,0.7429443173150267
15,0.9890903339051363,0.7498093058733791
16,0.9938894209290715,0.7475209763539283
17,0.9903040856100238,0.7505720823798627
18,0.9806108511103463,0.7589626239511823
19,0.9760600845837393,0.7627765064836003
20,0.9810596803596782,0.7604881769641495
21,0.9804327300629663,0.7597254004576659
22,0.9756365920822644,0.7635392829900839
23,0.969501501180851,0.7719298245614035
24,0.9675375766012161,0.7749809305873379
25,0.9644346288103443,0.7742181540808543
26,0.9659621677355035,0.7734553775743707
27,0.9610996682802109,0.7765064836003052
28,0.9481963005618773,0.7940503432494279
29,0.9422769190063011,0.8016781083142639
30,0.9403638788800854,0.8016781083142639
