round,loss,accuracy
0,1.3871505033142415,0.2288329519450801
1,1.2798897941816316,0.35850495804729215
2,1.1283219087951335,0.6147978642257819
3,1.106005621356513,0.6422578184591915
4,1.0450761374583415,0.6948893974065599
5,1.0462667929316913,0.6933638443935927
6,1.061627935763082,0.6773455377574371
7,1.0393933573358392,0.7017543859649122
8,1.05107203264622,0.6918382913806255
9,1.0276703096181723,0.7139588100686499
10,1.030112398207233,0.7101449275362319
11,1.0168039218602882,0.7261632341723875
12,1.021820643037262,0.7162471395881007
13,1.007203553852282,0.7337909992372235
14,1.0042874360248208,0.7360793287566743
15,1.00383714753012,0.738367658276125
16,1.0028064009072124,0.7368421052631579
17,0.9978808294626522,0.7391304347826086
18,1.0033289460532089,0.7437070938215103
19,0.9921453972066476,0.7498093058733791
20,1.0032470668207862,0.7368421052631579
21,0.9897934515725375,0.7482837528604119
22,0.9829278781521329,0.7589626239511823
23,0.9849738303620246,0.7543859649122807
24,0.9847879315222792,0.7551487414187643
25,0.9816704872998456,0.7589626239511823
26,0.9942050718515543,0.7498093058733791
27,0.9885542991050412,0.7536231884057971
28,0.9757704018273489,0.7650648360030511
29,0.982289809656907,0.7581998474446987
30,0.9612211406367321,0.7818459191456903
