round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3904856359958648,0.35
2,1.2458785307407378,0.5
3,1.429061190187931,0.141875
4,1.27597124427557,0.46109375
5,1.1994220513105391,0.50921875
6,1.1902970051765442,0.5728125
7,1.1975777116417885,0.52296875
8,1.315549249649048,0.37625
9,1.1909793269634248,0.53796875
10,1.2235989359021187,0.53796875
11,1.2853317815065384,0.4128125
12,1.263963324725628,0.4559375
13,1.121687963604927,0.61640625
14,1.137578134536743,0.608125
15,1.186616608798504,0.610625
16,1.1721521866321565,0.56796875
17,1.1229333952069283,0.60265625
18,1.1178594806790352,0.61609375
19,1.1128627201914787,0.62171875
20,1.1677986750006675,0.56125
21,1.187039709687233,0.54546875
22,1.1407078850269317,0.58703125
23,1.083455721437931,0.65171875
24,1.0554208421707154,0.68
25,1.0790198075771331,0.65171875
26,1.127787368297577,0.595625
27,1.0739928588271141,0.67515625
28,1.062791171371937,0.6771875
29,1.1892011749744416,0.545625
30,1.055636401474476,0.6846875
