round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3989819753170014,0.35
2,1.2483556669950486,0.5
3,1.3671038991212845,0.14
4,1.35684583902359,0.35296875
5,1.1990964883565902,0.5096875
6,1.260062226653099,0.46984375
7,1.2133747485280038,0.5
8,1.2312941914796829,0.56265625
9,1.2207794803380967,0.5021875
10,1.2501438397169113,0.5390625
11,1.289869236946106,0.36984375
12,1.3902174884080887,0.25578125
13,1.2409084224700928,0.4728125
14,1.1667025795578956,0.60859375
15,1.2565855526924132,0.46984375
16,1.2062540870904923,0.5440625
17,1.1570633015036582,0.5775
18,1.18708251029253,0.52703125
19,1.1631423091888429,0.5628125
20,1.1420939314365386,0.61625
21,1.2545601466298104,0.44484375
22,1.084733825325966,0.65546875
23,1.149511877298355,0.5609375
24,1.0657562401890754,0.67140625
25,1.075223312973976,0.65234375
26,1.1090425324440003,0.61671875
27,1.0708326926827432,0.67296875
28,1.0650204586982728,0.6759375
29,1.1766186821460725,0.55375
30,1.0816035827994346,0.65390625
