round,loss,accuracy
0,1.3884713441133498,0.01
1,1.4549540972709656,0.14
2,1.2650169396400452,0.5
3,1.526983867287636,0.14
4,1.3387180292606353,0.3559375
5,1.2029761198163031,0.5190625
6,1.2415842604637146,0.5165625
7,1.1867224207520486,0.5621875
8,1.2635758852958678,0.5359375
9,1.161025168299675,0.5659375
10,1.2227318704128265,0.5265625
11,1.2523613926768302,0.4453125
12,1.2565677419304848,0.47453125
13,1.1106451594829558,0.625625
14,1.1275649502873422,0.61078125
15,1.094744042158127,0.66109375
16,1.1989916622638703,0.5384375
17,1.0920806577801705,0.6521875
18,1.1575522747635842,0.55984375
19,1.0911984515190125,0.64734375
20,1.2083570033311843,0.5165625
21,1.168447459936142,0.55953125
22,1.0439723378419876,0.695625
23,1.0290906304121017,0.71390625
24,1.0135695627331733,0.72421875
25,1.021715605556965,0.7209375
26,1.0203217676281928,0.72078125
27,1.1188133978843688,0.61015625
28,1.0023730447888375,0.73421875
29,1.2084867519140243,0.5171875
30,1.0455743896961212,0.6884375
