round,loss,accuracy
0,1.3950495368242264,0.01
1,1.3916637966036796,0.14
2,1.561099366247654,0.14796875
3,1.1346098306775092,0.51703125
4,1.567496996074915,0.25125
5,1.1787232080847025,0.371875
6,1.363435207568109,0.47078125
7,1.3407057701423764,0.343125
8,1.3428956664761063,0.40984375
9,1.0397089685546235,0.48578125
10,0.9587634690690902,0.56421875
11,1.0756630040548043,0.510625
12,0.7350249335425179,0.64421875
13,0.877198553881317,0.60328125
14,0.9454444704371963,0.56109375
15,1.311118739487174,0.60234375
16,1.2073055288236447,0.56015625
17,0.8813034435072586,0.6075
18,0.9444389622094422,0.61640625
19,0.8279472192917364,0.62140625
20,0.832971410026139,0.63953125
21,0.9961706585443426,0.6015625
22,0.8404210235661287,0.6515625
23,0.8038670248192656,0.6725
24,0.9814947064811486,0.64171875
25,0.48969194857129994,0.77203125
26,2.0486618398722998,0.50375
27,1.045117128725974,0.6028125
28,1.203551187037375,0.6290625
29,1.3569810570291647,0.55265625
30,0.7076846608671536,0.6875
