round,loss,accuracy
0,1.3950495368242264,0.01
1,1.3198864895105362,0.14
2,1.3990408349037171,0.14
3,1.1893430507183076,0.51796875
4,1.2044586679339409,0.46578125
5,1.1358570009469986,0.4165625
6,1.090643451809883,0.53375
7,1.0602524273842573,0.53140625
8,1.0299965115636587,0.5315625
9,0.9019487352482974,0.56359375
10,0.9432407207600773,0.56078125
11,0.8709090141486376,0.62421875
12,0.8164830686850473,0.595
13,0.7689025877253153,0.6221875
14,0.7898644291050733,0.6409375
15,1.0600148413260468,0.568125
16,0.8009274163880036,0.62484375
17,0.8387117905978811,0.605625
18,0.7555314422101946,0.64140625
19,0.6531227009946451,0.6865625
20,0.6767104671546258,0.67796875
21,0.5704722041530477,0.75984375
22,0.747438441552149,0.64359375
23,0.683242571751689,0.72796875
24,0.845442919255238,0.615625
25,0.5250642584315574,0.76109375
26,1.0971536140317222,0.60875
27,0.5400799474264204,0.7675
28,0.7871051793103834,0.62875
29,0.8154204122429292,0.6234375
30,0.523803347632529,0.78796875
