round,loss,accuracy
0,1.3950495368242264,0.01
1,1.2964643615484237,0.378125
2,1.4039400339126586,0.14
3,1.1940172332525254,0.505625
4,1.2949282747507096,0.325625
5,1.152539280653,0.52328125
6,1.2045260229706765,0.513125
7,1.190812031328678,0.51359375
8,1.14188678920269,0.50078125
9,0.9731643904745578,0.6421875
10,0.9535159981250763,0.6121875
11,0.985525614246726,0.58796875
12,0.7567833965644241,0.71140625
13,0.8603793435543775,0.59046875
14,0.8933725282922387,0.595
15,1.0118759176135064,0.52671875
16,1.0984127495996654,0.50546875
17,0.8837599934637547,0.57265625
18,0.9461112541332841,0.5534375
19,0.8346557941287756,0.60953125
20,0.9241420075856149,0.55671875
21,0.9394126582145691,0.54421875
22,0.8279592570476234,0.60046875
23,0.8716702237771824,0.68078125
24,0.8298262381460517,0.60671875
25,0.683177421221044,0.69015625
26,1.2943358295736835,0.46765625
27,1.0404678928758948,0.531875
28,1.3199994440190495,0.51484375
29,1.0237210275838151,0.50953125
30,1.0166099967597984,0.536875
