round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3961366707086562,0.1484375
2,1.3821619874238968,0.3615625
3,1.2443391078710555,0.51640625
4,1.3379680424928666,0.3509375
5,1.231824896633625,0.55109375
6,1.1915810108184814,0.54859375
7,1.2299614360928535,0.46703125
8,1.1646850898861885,0.5759375
9,1.1166550728678704,0.6190625
10,1.106084560751915,0.6421875
11,1.102071596980095,0.64453125
12,1.1667375296354294,0.56703125
13,1.1187450948357582,0.614375
14,1.110824380517006,0.61921875
15,1.472016727924347,0.22625
16,1.1276828768849372,0.5940625
17,1.4204459083080292,0.30703125
18,1.2506473270058631,0.473125
19,1.2334224489331245,0.49015625
20,1.0613520246744157,0.67953125
21,1.1592383033037186,0.56328125
22,1.32457255423069,0.404375
23,1.2046728959679605,0.5253125
24,1.1584454241394997,0.56671875
25,0.991159083545208,0.7425
26,1.0659777569770812,0.66890625
27,0.9867562711238861,0.75453125
28,1.0602083814144134,0.67796875
29,1.0174131217598914,0.7178125
30,1.085617906153202,0.6425
