round,loss,accuracy
0,1.3884713441133498,0.01
1,1.38808809697628,0.31609375
2,1.3820853888988496,0.3625
3,1.2218748605251313,0.50015625
4,1.3602198195457458,0.3525
5,1.224610398411751,0.555
6,1.165360514819622,0.5778125
7,1.2075513857603073,0.49390625
8,1.1144334754347802,0.6396875
9,1.1038281902670861,0.63359375
10,1.0866218838095665,0.64546875
11,1.0987685105204583,0.6453125
12,1.0812990841269494,0.6515625
13,1.0570563143491745,0.67109375
14,1.1272776436805725,0.60109375
15,1.3055003306269646,0.41359375
16,1.1491481387615203,0.5771875
17,1.281258088350296,0.45109375
18,1.1008937230706215,0.63640625
19,1.1280959463119506,0.5946875
20,1.0213098323345184,0.7225
21,1.1928675067424774,0.52859375
22,1.225483104288578,0.51578125
23,1.2018235483765602,0.52703125
24,1.0672951498627663,0.6665625
25,1.0298220440745354,0.70421875
26,1.073674950003624,0.660625
27,0.9967781931161881,0.743125
28,1.181949051618576,0.5471875
29,0.9563164165616036,0.78125
30,1.0902683913707734,0.64421875
