round,loss,accuracy
0,1.3902965606759288,0.2288329519450801
1,1.4581838748911518,0.30282227307398935
2,2.413548484085871,0.30892448512585813
3,1.4905872859236942,0.43249427917620137
4,3.6938957892057096,0.2349351639969489
5,1.7176510593892962,0.43783371472158655
6,1.7587938086846509,0.486651411136537
7,1.4005061978151743,0.532418001525553
8,1.511688499591398,0.6086956521739131
9,2.4298641692568874,0.5179252479023646
10,1.7178592529132057,0.5797101449275363
11,1.7279955717008144,0.6094584286803967
12,2.4104908743942857,0.45080091533180777
13,5.854154579912566,0.32112890922959575
14,3.8047041741457663,0.38367658276125094
15,1.6067045717311896,0.6605644546147978
16,2.149333569302893,0.6918382913806255
17,1.480323995187208,0.6109839816933639
18,1.9053501671820903,0.6475972540045767
19,1.1165691365002677,0.6872616323417239
20,2.606825435820629,0.6849733028222731
21,3.850506404740487,0.6132723112128147
22,1.0809612215974693,0.6628527841342486
23,2.5701437221486927,0.6453089244851259
24,1.6871070867272209,0.6018306636155606
25,2.1041819217275974,0.4691075514874142
26,3.960089227745862,0.36155606407322655
27,2.0527652046727733,0.5797101449275363
28,3.2770138127608193,0.5659801678108314
29,1.6198014831106504,0.601067887109077
30,1.1009722214268873,0.6361556064073226
