round,loss,accuracy
0,1.3902965606759288,0.2288329519450801
1,1.1873164293331375,0.5118230358504958
2,1.8026161397530958,0.30892448512585813
3,1.355267900805906,0.33638443935926776
4,1.859280616977031,0.2334096109839817
5,1.2189358937476629,0.4263920671243326
6,1.6969569305897123,0.32418001525553014
7,1.5426092744328246,0.28832951945080093
8,1.3737830693807245,0.43249427917620137
9,1.8372247602810485,0.2913806254767353
10,2.1039764671994927,0.2974828375286041
11,1.9870197243766872,0.28680396643783374
12,5.16815248896701,0.2288329519450801
13,1.401867903615572,0.4805491990846682
14,1.5736179162672146,0.2288329519450801
15,1.3029793519995578,0.45461479786422576
16,1.3521394960576574,0.6270022883295194
17,1.515400006696525,0.2662090007627765
18,1.5834826701111142,0.517162471395881
19,1.0557315766038466,0.6048817696414951
20,1.3161018649464251,0.5644546147978642
21,3.2583800077418466,0.6651411136536994
22,1.1358455916927754,0.5865751334858886
23,1.9965967653158692,0.6437833714721587
24,2.243542919732477,0.597254004576659
25,1.2693707668353909,0.5179252479023646
26,5.1848615837964696,0.2578184591914569
27,1.2149251418473792,0.33867276887871856
28,2.7142155329681916,0.6094584286803967
29,3.5883474192666607,0.4858886346300534
30,1.7970035938840163,0.627765064836003
