round,loss,accuracy
0,1.3950495368242264,0.01
1,1.356061778664589,0.508125
2,1.2410469859838487,0.549375
3,1.107891938984394,0.51265625
4,1.0960079842805863,0.52109375
5,0.9481796795129775,0.5621875
6,0.909970460087061,0.56296875
7,0.9489836879074574,0.5315625
8,0.8380331283807755,0.5871875
9,0.8470729885995388,0.60390625
10,0.842354007512331,0.58234375
11,0.8159098572656512,0.59375
12,0.727317673433572,0.66515625
13,0.7546092771459371,0.64375
14,0.7619527836889028,0.661875
15,0.738213485442102,0.67390625
16,0.7037493293639272,0.6828125
17,0.7420436584390699,0.6675
18,0.6080690692353528,0.73296875
19,0.6844970874395222,0.6803125
20,0.659061495391652,0.6965625
21,0.6105049581476487,0.7353125
22,0.6738903944916091,0.706875
23,0.5787486443552189,0.7490625
24,0.630924046668224,0.71375
25,0.558589254571125,0.775625
26,0.6126557053893339,0.726875
27,0.5914945783070289,0.77875
28,0.6102982516633346,0.751875
29,0.6238984086969868,0.72890625
30,0.5486197729868582,0.76796875
