round,loss,accuracy
0,1.3950495368242264,0.01
1,1.3237242436408996,0.50921875
2,1.1713520124554635,0.47828125
3,0.9757871901988984,0.51953125
4,0.8777557000145316,0.57015625
5,0.8240635075885803,0.5928125
6,0.7867557649500668,0.61453125
7,0.7383863903733436,0.64046875
8,0.6855372200015699,0.67109375
9,0.6249306392599828,0.70625
10,0.5967738672115956,0.72109375
11,0.5456313517734815,0.7521875
12,0.5142240057654272,0.77578125
13,0.4885970981904393,0.7878125
14,0.43477933236616084,0.82265625
15,0.4284040562492919,0.8228125
16,0.394663546096217,0.84671875
17,0.3697190821994627,0.8559375
18,0.3366217100019094,0.86921875
19,0.3224373669532588,0.8725
20,0.3075648172940146,0.88453125
21,0.28482172981710846,0.89078125
22,0.3025783785368003,0.8778125
23,0.2521494858600636,0.905625
24,0.2635516268424294,0.901875
25,0.22774251821099598,0.91375
26,0.26438520012298566,0.904375
27,0.2045197981156116,0.925
28,0.25514139761051924,0.90640625
29,0.19795812148470987,0.92859375
30,0.19293959727522578,0.928125
