round,loss,accuracy
0,1.3950495368242264,0.01
1,1.3299145340919494,0.4971875
2,1.1190657669305801,0.50796875
3,0.9346906407177449,0.5521875
4,0.8704674527421594,0.57546875
5,0.8281959472410381,0.5946875
6,0.7718522251956165,0.6228125
7,0.7172943526180461,0.65203125
8,0.6825381053762976,0.673125
9,0.6496108494559303,0.6934375
10,0.5728474705846748,0.74890625
11,0.5606700889515923,0.74828125
12,0.501669892212376,0.78953125
13,0.4534436260482835,0.809375
14,0.46804230057823587,0.804375
15,0.42663614009517914,0.8290625
16,0.4142004401284794,0.83453125
17,0.3825014727632515,0.8515625
18,0.3914301121958488,0.8496875
19,0.3344133441638178,0.86890625
20,0.3411608750012965,0.869375
21,0.3181618085426771,0.87546875
22,0.31007618922615166,0.88625
23,0.30756552134967935,0.88765625
24,0.291944703890731,0.89453125
25,0.27490485448938673,0.8953125
26,0.2819488770024873,0.89890625
27,0.2731377832653425,0.90640625
28,0.24000404869543104,0.91203125
29,0.28936876625650254,0.90140625
30,0.22011012287597395,0.91625
