round,loss,accuracy
0,1.3871505033142415,0.2288329519450801
1,1.2544028589872802,0.4233409610983982
2,1.0979432397721651,0.6475972540045767
3,1.0928864511799758,0.6506483600305111
4,1.081148716441372,0.6552250190694127
5,1.1143233345084114,0.620137299771167
6,1.0638773195803575,0.6742944317315027
7,1.0667565489069912,0.6712433257055682
8,1.037818840312012,0.704042715484363
9,1.029809203973533,0.7101449275362319
10,1.0279480608977225,0.7093821510297483
11,1.0165476184324123,0.7223493516399695
12,1.026118350520014,0.7124332570556827
13,1.0125243727438873,0.7246376811594203
14,1.0244906794288338,0.7154843630816171
15,1.0081572718151102,0.7345537757437071
16,1.0183236829930822,0.7238749046529367
17,1.012104764773953,0.7292143401983219
18,1.005724364978316,0.7353165522501907
19,1.0013317934526549,0.7376048817696415
20,1.0003962527696273,0.738367658276125
21,1.005884413497308,0.7376048817696415
22,0.9989355365162492,0.7414187643020596
23,0.9942068497158024,0.7437070938215103
24,0.999592818166353,0.7406559877955758
25,0.9945783258666526,0.7459954233409611
26,0.9918732210300425,0.7513348588863463
27,0.9934085188341177,0.7482837528604119
28,0.9888054129733647,0.7520976353928299
29,0.9955619780004342,0.7452326468344775
30,0.991952853926623,0.7513348588863463
