round,loss,accuracy
0,1.3902965606759288,0.2288329519450801
1,1.3973180900358408,0.2334096109839817
2,1.3691943701126483,0.3318077803203661
3,1.0664953437586215,0.635392829900839
4,1.0324363613928846,0.581998474446987
5,2.964881825842628,0.2768878718535469
6,1.243324493391199,0.4897025171624714
7,1.2861885613471293,0.4309687261632342
8,1.0759098554366786,0.593440122044241
9,1.285117380679063,0.5675057208237986
10,1.206016466692147,0.5156369183829138
11,2.37998459481902,0.41266209000762777
12,1.9154718663745214,0.5919145690312738
13,1.3621451395054431,0.6651411136536994
14,1.1937691105130426,0.5736079328756675
15,1.1529425405346647,0.6567505720823799
16,4.234190531822332,0.2578184591914569
17,2.049662731423076,0.4584286803966438
18,2.0633979146940664,0.631578947368421
19,1.1715086288608094,0.6872616323417239
20,2.102448210537911,0.6765827612509535
21,1.9573685398181826,0.6674294431731502
22,1.1463984678393553,0.6834477498093059
23,2.7139370191492804,0.505720823798627
24,3.8620389376320854,0.5278413424866514
25,4.318217427708215,0.4874141876430206
26,1.4644682042749668,0.6308161708619374
27,1.3760743740397987,0.7055682684973302
28,1.3258515183567365,0.7208237986270023
29,1.436471818753786,0.7032799389778794
30,1.1546403089613517,0.6994660564454614
