round,loss,accuracy
0,1.3871505033142415,0.2288329519450801
1,1.373320197622618,0.3096872616323417
2,1.1720859417016956,0.5728451563691839
3,1.179736042095449,0.551487414187643
4,1.3245015933620938,0.40122044241037375
5,1.1794881085963944,0.5606407322654462
6,1.1115556014211554,0.6285278413424866
7,1.139451082929412,0.5987795575896262
8,1.1419555757174866,0.5957284515636918
9,1.0935235143526194,0.6453089244851259
10,1.3066332676681647,0.4309687261632342
11,1.1647073133222754,0.5697940503432495
12,1.0776472128046823,0.6643783371472158
13,1.0715444566274217,0.6674294431731502
14,1.0906513033706118,0.6468344774980931
15,1.1517500160851613,0.5827612509534706
16,1.1399096424210444,0.5942028985507246
17,1.086757006670663,0.6529366895499619
18,1.0554795225188534,0.6849733028222731
19,1.0559147500882706,0.6849733028222731
20,1.0578657349587215,0.6834477498093059
21,1.0556517949457118,0.6849733028222731
22,1.0585264923188815,0.6819221967963387
23,1.0222892935816157,0.7185354691075515
24,1.0507558492373912,0.6903127383676583
25,1.0492201804387307,0.6887871853546911
26,1.022878310773138,0.7177726926010679
27,1.0805602317361955,0.6544622425629291
28,1.0179649297741875,0.7231121281464531
29,1.0138335122487456,0.7292143401983219
30,1.0872382026515237,0.6544622425629291
