round,loss,accuracy
0,1.3950495368242264,0.01
1,2.9312597304582595,0.450625
2,1.590706781744957,0.01
3,2.2777927100658415,0.14
4,1.6214220022782684,0.5
5,1.1320420706272125,0.520625
6,22.658801202774047,0.14
7,1.1605115275084972,0.52078125
8,0.9500218150019646,0.54359375
9,1.523763731122017,0.10125
10,2.046002647280693,0.29046875
11,1.4233928275108338,0.34671875
12,3.080131625283975,0.5
13,1.1808989143371582,0.38390625
14,1.5475947150588036,0.07078125
15,3.1530596777051687,0.5284375
16,2.1480112946406007,0.36
17,1.3857814022898673,0.2859375
18,1.9149608477205038,0.1746875
19,1.044566274508834,0.51453125
20,1.9336089800111949,0.36328125
21,0.9623269537091255,0.5453125
22,0.8222957730293274,0.60109375
23,1.6259209825098515,0.41875
24,0.7004839172959327,0.64984375
25,1.0629011031985283,0.4178125
26,5.855780344490195,0.05296875
27,2.246194400973618,0.51828125
28,1.5032146644592286,0.39890625
29,21.6820792722702,0.14
30,1.6395638011978009,0.52890625
