round,loss,accuracy
0,1.3950495368242264,0.01
1,1.5374800994992257,0.5
2,1.8133224293589592,0.01
3,2.469663598537445,0.14
4,1.3105467757582665,0.5
5,1.3176930469274521,0.5
6,9.403045639988486,0.14
7,1.2922622537612916,0.5
8,1.1480437752604484,0.35
9,2.2866087505221366,0.01
10,1.6226523530483246,0.14
11,1.7067222434282303,0.37375
12,3.594245615033433,0.5
13,1.2830703619122505,0.35
14,1.362987193465233,0.35
15,1.2342328822612763,0.401875
16,2.38638548437506,0.35984375
17,1.368898612856865,0.35921875
18,2.482392242401838,0.14
19,1.0785391955077648,0.35
20,1.9371100544929505,0.36
21,1.3110321527905762,0.26203125
22,1.0201590471155941,0.39328125
23,1.7495341490395366,0.371875
24,1.1804155876487494,0.40109375
25,1.4786738330125808,0.29421875
26,2.7908628607168793,0.038125
27,1.3002777542173862,0.3403125
28,2.216128924489021,0.14078125
29,18.547591313011072,0.1403125
30,0.9968199561536312,0.6509375
