round,loss,accuracy
0,1.3950495368242264,0.01
1,2.9312597304582595,0.450625
2,1.590706781744957,0.01
3,4.481789569556713,0.14
4,1.281048758327961,0.5
5,1.1583027157187462,0.51984375
6,22.846885204315186,0.14
7,1.1514384160935878,0.525
8,1.1411106836795808,0.243125
9,4.731511834710837,0.01
10,5.478343038163148,0.14
11,1.3720113834738732,0.321875
12,3.107426308018621,0.5
13,1.1987063930928707,0.369375
14,1.0077394292503596,0.45859375
15,2.738824359253049,0.55515625
16,1.82430083504878,0.363125
17,1.9058727183286102,0.54390625
18,2.0424442428350447,0.2321875
19,0.9853380959481001,0.5225
20,1.6580021946667693,0.381875
21,0.9735136042721569,0.55078125
22,0.6816082667699084,0.70421875
23,1.6737836512736977,0.42984375
24,0.646832539299503,0.69484375
25,3.073673067703494,0.3484375
26,6.588996044807555,0.23765625
27,5.495445659502875,0.39921875
28,8.207806146426446,0.15484375
29,34.81893640041351,0.14
30,1.4484566915733739,0.54796875
