round,loss,accuracy
0,1.3950495368242264,0.01
1,1.8668414005637168,0.14
2,1.8985873234272004,0.22546875
3,2.0501287603378295,0.169375
4,1.512672159075737,0.0184375
5,1.2811982929706573,0.5
6,1.8261501671373843,0.14
7,1.268284223973751,0.5
8,1.102078065276146,0.35
9,1.9318489357829094,0.01
10,1.6859052622318267,0.14
11,1.963035799562931,0.191875
12,2.2665837760269643,0.5
13,1.1130470502376557,0.36546875
14,1.220650609433651,0.35875
15,1.147039385139942,0.3525
16,2.157368482276797,0.36828125
17,1.1250805313885213,0.36015625
18,2.363791548535228,0.16796875
19,0.8697625621408224,0.5540625
20,1.0103210015851074,0.47609375
21,1.0658574277255684,0.5275
22,0.8018355820327997,0.63234375
23,1.7917459945008158,0.35109375
24,1.3910202761366963,0.37984375
25,1.0401481091231108,0.61875
26,0.962697839490138,0.58359375
27,0.9697884532809258,0.59171875
28,1.458428520578891,0.38578125
29,6.38554287052073,0.14484375
30,0.7442343638651073,0.65
