round,loss,accuracy
0,1.3950495368242264,0.01
1,2.1551212173700334,0.14
2,3.074553337097168,0.01
3,4.783262232169509,0.14484375
4,1.2559700280427932,0.48875
5,1.196330963112414,0.509375
6,7.051044662892382,0.14
7,1.2804952296242118,0.5115625
8,1.2338992688059807,0.3153125
9,5.410214839242399,0.01484375
10,6.153762923156028,0.1678125
11,1.1349391002207994,0.384375
12,2.189921148614958,0.523125
13,0.7708749004127458,0.6240625
14,0.848329340078053,0.593125
15,2.1491315669380127,0.58234375
16,1.779458881279861,0.3684375
17,2.0783909058579595,0.538125
18,2.186560038011521,0.2446875
19,0.6003103449847549,0.69953125
20,0.8315966785919227,0.62765625
21,0.8803863236842153,0.6196875
22,1.2356878420829889,0.47109375
23,1.891818494029576,0.44140625
24,0.6158724006224656,0.72015625
25,1.0749609603148724,0.58546875
26,1.7470764951434739,0.47203125
27,4.954679488662823,0.34734375
28,5.217152237588935,0.16421875
29,18.38075805285247,0.14953125
30,1.3314004192943685,0.57171875
