round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3689816635847092,0.374375
2,1.3393491736054421,0.37015625
3,1.3007062411308288,0.3971875
4,1.2073633962869643,0.49171875
5,1.1847848024964334,0.52125
6,1.12643243432045,0.60609375
7,1.1352341309189797,0.5953125
8,1.1556291636824607,0.57140625
9,1.1240147826075555,0.6028125
10,1.061028406918049,0.68109375
11,1.0454262176156044,0.6984375
12,1.0401833266019822,0.70328125
13,1.0029681262373924,0.7421875
14,0.9979959958791733,0.75015625
15,1.0017685315012932,0.73703125
16,0.9999636954069138,0.7478125
17,0.998516150712967,0.74453125
18,1.022813831269741,0.7178125
19,1.017664783000946,0.72296875
20,0.9872145035862923,0.75140625
21,0.949398635327816,0.79515625
22,0.9376831078529357,0.8046875
23,0.9501545917987824,0.79171875
24,0.952104729115963,0.78734375
25,0.9311065366864204,0.81484375
26,0.9324149200320244,0.8090625
27,0.9406356260180473,0.79890625
28,0.9434609207510948,0.798125
29,0.9162604838609696,0.8284375
30,0.9066184705495834,0.8340625
