round,loss,accuracy
0,1.3884713441133498,0.01
1,1.35716657102108,0.4865625
2,1.343654699921608,0.48625
3,1.2819165968894959,0.5165625
4,1.2246379512548446,0.5253125
5,1.2343927279114724,0.5
6,1.268123627305031,0.51921875
7,1.230961810350418,0.5021875
8,1.1947189784049987,0.51953125
9,1.194130297601223,0.5090625
10,1.2060711920261382,0.50265625
11,1.225593912601471,0.48703125
12,1.1746825331449509,0.541875
13,1.15983697026968,0.54859375
14,1.188756988942623,0.50625
15,1.196605983376503,0.4959375
16,1.2238602882623673,0.49921875
17,1.147149043083191,0.58703125
18,1.1421690553426742,0.59328125
19,1.1838536441326142,0.54484375
20,1.1050021788477897,0.6303125
21,1.0679586997628212,0.6709375
22,1.1138603872060775,0.6128125
23,1.0605650010704994,0.6796875
24,1.0775205403566361,0.65796875
25,1.1141097152233124,0.62359375
26,1.0732023924589158,0.6725
27,1.1174964267015457,0.6240625
28,1.0512525415420533,0.69890625
29,1.140544405579567,0.60203125
30,1.0582117864489555,0.68015625
