round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3792029738426208,0.2703125
2,1.3104187726974488,0.44734375
3,1.2477682742476464,0.46015625
4,1.1998984211683272,0.516875
5,1.1590361216664313,0.56515625
6,1.1339082542061805,0.59171875
7,1.1159379893541337,0.6128125
8,1.0947911801934243,0.64046875
9,1.0659580317139625,0.6725
10,1.0548383197188378,0.68546875
11,1.03774302393198,0.705
12,1.0220606967806816,0.72390625
13,1.0080827543139457,0.739375
14,0.9856560501456261,0.75859375
15,0.9965345862507821,0.74515625
16,0.9628717520833016,0.77984375
17,0.9637965479493141,0.77765625
18,0.9444973748922348,0.8003125
19,0.9402101784944534,0.80390625
20,0.9349882507324219,0.80546875
21,0.9274375426769257,0.8159375
22,0.9158548453450203,0.82765625
23,0.9266216760873794,0.81625
24,0.9025143712759018,0.8415625
25,0.9020513993501663,0.8415625
26,0.9129024142026901,0.8275
27,0.8980256780982018,0.84375
28,0.8836072647571563,0.8578125
29,0.8885115790367126,0.853125
30,0.92814372330904,0.810625
