round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3806135767698289,0.19
2,1.3025706738233567,0.46140625
3,1.2837123662233352,0.415625
4,1.2192571026086807,0.49703125
5,1.1767362716794014,0.55
6,1.154508037865162,0.5696875
7,1.1269911965727806,0.6040625
8,1.0963743725419044,0.63734375
9,1.072950740456581,0.6634375
10,1.055534340441227,0.6809375
11,1.039306475520134,0.70265625
12,1.0221642526984214,0.7184375
13,1.0053310441970824,0.7353125
14,0.9972822052240372,0.74171875
15,0.9897829473018647,0.75296875
16,0.9651538756489754,0.7778125
17,0.9713865533471108,0.7753125
18,0.9525358545780181,0.79296875
19,0.9448323792219162,0.80015625
20,0.9446290901303291,0.80109375
21,0.9754342570900917,0.7665625
22,0.9309073376655579,0.814375
23,0.9284186780452728,0.815
24,0.9234164452552795,0.82203125
25,0.9173459902405738,0.8209375
26,0.910387672483921,0.82875
27,0.8997090157866477,0.84046875
28,0.8974241092801094,0.846875
29,0.8971562334895133,0.84390625
30,0.8907993811368943,0.85125
