round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3773084628582,0.29703125
2,1.2905509382486344,0.4853125
3,1.213777249455452,0.5159375
4,1.1729952937364578,0.53890625
5,1.1583950209617615,0.55953125
6,1.14544880092144,0.5709375
7,1.1296676808595658,0.59734375
8,1.1128174170851708,0.6159375
9,1.1006666204333306,0.633125
10,1.0875367039442063,0.650625
11,1.075546097755432,0.66328125
12,1.068556302189827,0.66515625
13,1.0430005577206611,0.7003125
14,1.039389189183712,0.70625
15,1.0255731669068338,0.723125
16,1.0115938264131545,0.73640625
17,1.0072703582048417,0.7375
18,0.9822066453099251,0.76625
19,0.9871902003884315,0.7646875
20,0.9651778653264046,0.78390625
21,0.9698641577363014,0.7796875
22,0.9610350933670998,0.79140625
23,0.9570418527722359,0.7915625
24,0.951180262863636,0.7978125
25,0.9494715803861618,0.79375
26,0.9319577085971832,0.81796875
27,0.9421123659610748,0.7984375
28,0.9237865081429482,0.8209375
29,0.9354599645733833,0.805625
30,0.9188375431299209,0.824375
