round,loss,accuracy
0,1.3950495368242264,0.01
1,2.8217886006832122,0.14
2,3.1410351248085497,0.01
3,1.107758772969246,0.39828125
4,2.639223593566567,0.5
5,3.359304364044219,0.14
6,3.580671161287464,0.14
7,6.406931962813251,0.14
8,0.9868269675970077,0.53890625
9,2.9375884609250353,0.06390625
10,1.2233391724526883,0.40203125
11,1.165245891455561,0.47515625
12,0.7402996788173914,0.65578125
13,0.8807557093491778,0.59375
14,1.1204667187947779,0.56453125
15,4.321070054372394,0.21
16,1.1260131653875578,0.5275
17,1.0943311416654615,0.6075
18,1.9615087402411155,0.51015625
19,1.783443013759679,0.4471875
20,1.0816669785170598,0.6003125
21,4.1161119052068535,0.19578125
22,0.4810830938736035,0.798125
23,0.8651466184793116,0.704375
24,1.7502746534835751,0.599375
25,1.2562268300272716,0.59859375
26,1.7340686352565218,0.4684375
27,2.3743071119562957,0.5315625
28,1.6392319828826294,0.56234375
29,5.631661971747828,0.22140625
30,1.2914646323256238,0.51234375
