round,loss,accuracy
0,1.3950495368242264,0.01
1,1.7897509056329728,0.14
2,2.06285021930933,0.01
3,1.1157294502854347,0.5
4,1.5099510796368123,0.50203125
5,1.439110671877861,0.4303125
6,1.8194264233112336,0.1434375
7,1.7927416571974755,0.1646875
8,1.1005601635575295,0.48265625
9,1.9896041272208094,0.1365625
10,1.1420944161713122,0.44484375
11,1.0825011328421532,0.53734375
12,0.7478497625887394,0.6359375
13,0.7851775106042623,0.6084375
14,1.0225041259173304,0.52203125
15,2.765393970487639,0.320625
16,0.8820347362291068,0.5603125
17,1.1176182299479842,0.530625
18,1.1240350723452865,0.5575
19,1.0930763627495617,0.5675
20,1.0790421939617953,0.53953125
21,2.6414395881362727,0.20578125
22,0.7764741016924381,0.6221875
23,0.9926097893220139,0.5228125
24,0.8739055700274184,0.5853125
25,1.4150871433637804,0.5828125
26,1.0592209333140636,0.52078125
27,1.3077132224093657,0.6271875
28,1.3129895810130983,0.621875
29,2.2688727883202957,0.3325
30,0.7820307492768188,0.65921875
