round,loss,accuracy
0,1.3950495368242264,0.01
1,1.3343378484249115,0.5
2,1.2608215630054473,0.51890625
3,1.0649690219759942,0.5353125
4,1.0220043814182282,0.51046875
5,0.9534755688905716,0.53359375
6,0.9493450593948364,0.52703125
7,0.9524486318230629,0.52890625
8,0.8803233729302883,0.56171875
9,0.85333575963974,0.57203125
10,0.8814790299534798,0.573125
11,0.7831901116482913,0.62140625
12,0.735963700581342,0.64984375
13,0.7317288688430562,0.67171875
14,0.7278288074303418,0.68109375
15,0.7983494305424392,0.61734375
16,0.7014292259840295,0.69390625
17,0.7007554157287814,0.69390625
18,0.6285828933271114,0.715
19,0.6475821844342863,0.7278125
20,0.5993868476894568,0.74109375
21,0.5882503641062067,0.755
22,0.5957169359535328,0.75359375
23,0.5665285687075812,0.751875
24,0.5304401115720975,0.77453125
25,0.6118163773306878,0.70046875
26,0.5703800490693538,0.76015625
27,0.6700000880390872,0.69765625
28,0.5019874803843414,0.79265625
29,0.6883969108504243,0.6609375
30,0.6532670485787093,0.7028125
