round,loss,accuracy
0,1.3950495368242264,0.01
1,1.2654916208982467,0.51484375
2,1.1317872565984726,0.54546875
3,0.9374626699090004,0.56546875
4,0.8943613015860319,0.57765625
5,0.837038800381124,0.5971875
6,0.7981511513516307,0.6053125
7,0.7967084423732013,0.63109375
8,0.7356296084495262,0.66203125
9,0.7180063798185438,0.67140625
10,0.7113446961715817,0.67921875
11,0.6492318923695711,0.71375
12,0.6026158056120039,0.731875
13,0.5921346815252037,0.75109375
14,0.5946022708644159,0.74828125
15,0.7996545014437288,0.7515625
16,0.5668966554483632,0.7634375
17,0.5416028589181952,0.77171875
18,0.4865961590923507,0.79859375
19,0.4748467983079809,0.80765625
20,0.48574474389888567,0.79
21,0.44920376629141173,0.808125
22,0.4370195484823398,0.82234375
23,0.4446180819262281,0.81296875
24,0.43111959092993857,0.81609375
25,0.4513735621761043,0.815
26,0.451021572511163,0.8075
27,0.5625444618053734,0.7671875
28,0.39459551763492073,0.83171875
29,0.5154422434486332,0.77671875
30,0.41150917063115683,0.8303125
