round,loss,accuracy
0,1.3950495368242264,0.01
1,1.2833914262056352,0.49078125
2,1.0672318318486214,0.5165625
3,0.9288895069807768,0.5375
4,0.8409296741336584,0.58859375
5,0.8033863584790378,0.60296875
6,0.7542878136178479,0.6390625
7,0.6956209027557634,0.67015625
8,0.6479441316844895,0.69015625
9,0.6059195573750185,0.713125
10,0.5701632453908678,0.73734375
11,0.532751912404783,0.7578125
12,0.4837832399483159,0.78578125
13,0.4631564867335328,0.80109375
14,0.4260068890419643,0.82328125
15,0.42651821476041735,0.8240625
16,0.3816795547430229,0.84828125
17,0.3505320449015653,0.86625
18,0.34324471799598544,0.860625
19,0.34302773725667973,0.866875
20,0.29569716801918733,0.88671875
21,0.29744474753768374,0.8821875
22,0.2797127339085705,0.89328125
23,0.28555040094450307,0.893125
24,0.253170358158103,0.89875
25,0.25357454906793575,0.8965625
26,0.24834289609198096,0.90484375
27,0.25723949107673433,0.90296875
28,0.24222004908736267,0.91015625
29,0.22267037022126715,0.92078125
30,0.24446745143525506,0.90921875
