round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3720776665210723,0.26453125
2,1.3639948722720145,0.31578125
3,1.2498593419790267,0.4565625
4,1.174812091588974,0.5425
5,1.1555357125401498,0.5678125
6,1.133477876484394,0.59546875
7,1.089648107290268,0.645625
8,1.0868007588386535,0.648125
9,1.0830090644955634,0.65140625
10,1.036757172346115,0.70609375
11,1.0249122947454452,0.71421875
12,1.007100727558136,0.735625
13,1.0013933038711549,0.7390625
14,0.9808884885907173,0.7646875
15,0.9823398631811142,0.75796875
16,0.9629274928569793,0.77890625
17,0.9551546412706375,0.7884375
18,0.973159459233284,0.76296875
19,0.9636302646994591,0.77640625
20,0.9601644757390022,0.78
21,0.9584491202235221,0.78
22,0.9323820126056671,0.80875
23,0.9392357996106148,0.8015625
24,0.9303885138034821,0.80890625
25,0.9160632818937302,0.8246875
26,0.918037957251072,0.82203125
27,0.9171952101588249,0.8228125
28,0.9109486073255539,0.829375
29,0.908621421456337,0.82953125
30,0.9038723090291023,0.83640625
