round,loss,accuracy
0,1.3884713441133498,0.01
1,1.3697885644435883,0.5
2,1.3295402419567108,0.5159375
3,1.2583904272317887,0.51484375
4,1.203345196545124,0.52453125
5,1.1890969237685203,0.53109375
6,1.1823838305473329,0.52984375
7,1.1827458694577218,0.52515625
8,1.1607984471321107,0.55796875
9,1.1634009757637978,0.5496875
10,1.1655511465668678,0.53578125
11,1.137042762041092,0.5878125
12,1.1108374992012977,0.6290625
13,1.1102990132570267,0.61796875
14,1.1147809332609178,0.61546875
15,1.1616015273332596,0.51921875
16,1.1259807831048965,0.58984375
17,1.1069204676151276,0.62234375
18,1.072605442404747,0.666875
19,1.0646899065375328,0.67609375
20,1.059864938557148,0.68828125
21,1.0501716542243957,0.69984375
22,1.0411830785870553,0.70890625
23,1.0353655713796615,0.71390625
24,1.0340964516997337,0.7171875
25,1.0470634838938713,0.71203125
26,1.0427297386527061,0.70390625
27,1.0799345907568931,0.67125
28,1.040388850569725,0.70046875
29,1.0598433783650398,0.68078125
30,1.0552506485581399,0.69046875
