round,loss,accuracy
0,1.3902965606759288,0.2288329519450801
1,1.420944617232869,0.5987795575896262
2,1.5220250272278018,0.32036613272311215
3,1.9426072200321223,0.28680396643783374
4,1.70911371207801,0.47215865751334857
5,1.601321460271409,0.459954233409611
6,1.6410342850455977,0.5270785659801678
7,1.3073407710735168,0.5392829900839055
8,1.8105113670900521,0.47215865751334857
9,1.334999892010313,0.6704805491990846
10,1.9547469397704171,0.30816170861937453
11,0.8982144507808961,0.6300533943554538
12,1.5147697555198185,0.6880244088482075
13,1.071448512608363,0.6475972540045767
14,2.4030738902583004,0.2814645308924485
15,1.1577199004721224,0.6613272311212814
16,0.9332016199986322,0.6971777269260107
17,1.3222001015594405,0.6903127383676583
18,1.0092883748829955,0.6643783371472158
19,1.0223309418057254,0.7086193745232647
20,1.4779959570056695,0.7017543859649122
21,2.684943672686893,0.7048054919908466
22,1.6483278058065793,0.5881006864988558
23,1.5963468990182295,0.7177726926010679
24,1.1858077754133718,0.7017543859649122
25,2.236245366587701,0.3348588863463005
26,1.1347008100806713,0.704042715484363
27,1.1359454125143207,0.6948893974065599
28,2.020058760355553,0.7307398932112891
29,1.9257381123790416,0.7345537757437071
30,1.3517622998685623,0.7467581998474447
