round,loss,accuracy
0,1.3902965606759288,0.2288329519450801
1,2.0821506101723326,0.49046529366895497
2,1.040150247031182,0.6033562166285278
3,1.5696792733478329,0.4401220442410374
4,2.436082675026266,0.6483600305110603
5,1.6193169089581911,0.6506483600305111
6,1.1486943100076836,0.6826849733028223
7,1.7754747863748117,0.6720061022120518
8,1.4621084228351224,0.5263157894736842
9,1.1165888244009128,0.601067887109077
10,1.2601872494346218,0.5186880244088482
11,2.2636713543118243,0.6613272311212814
12,0.9977548452595734,0.7429443173150267
13,0.7476686126943948,0.7376048817696415
14,1.0499259837250232,0.6903127383676583
15,1.828154961658911,0.7337909992372235
16,0.8846016814925123,0.7238749046529367
17,1.4375461711627122,0.7162471395881007
18,1.2035226149471727,0.7414187643020596
19,0.8251045974473022,0.7612509534706331
20,1.5369652643129172,0.7398932112890922
21,1.9208730682247546,0.7452326468344775
22,1.566678320197637,0.6681922196796338
23,1.0916006805461886,0.7665903890160183
24,1.2399693304327588,0.7627765064836003
25,1.0485212331869327,0.7315026697177727
26,0.7426948147271082,0.7856598016781083
27,1.0871872841902674,0.7704042715484363
28,1.5879302715909653,0.7520976353928299
29,1.3201081507440966,0.7856598016781083
30,1.2851570223377837,0.7948131197559115
