round,loss,accuracy
0,1.3884713441133498,0.01
1,1.4623977202177048,0.14
2,1.4291123735904694,0.14
3,1.4070625990629195,0.14
4,1.447926886677742,0.15640625
5,1.1950487372279168,0.58140625
6,1.3034870916604995,0.3696875
7,1.2142369732260705,0.49875
8,1.212870285511017,0.52796875
9,1.159362038075924,0.54734375
10,1.1104640769958496,0.634375
11,1.056024658381939,0.6875
12,1.0969084307551384,0.6259375
13,1.1061862692236901,0.64046875
14,1.0290811303257943,0.71796875
15,1.0386638784408568,0.705
16,1.112729808986187,0.60171875
17,0.9878559339046479,0.7653125
18,1.0821407756209374,0.63484375
19,1.105245418548584,0.61484375
20,1.0062820833921433,0.7365625
21,1.034403913319111,0.69671875
22,1.0477449160814285,0.6871875
23,0.9975955808162689,0.7425
24,1.0727973243594169,0.65265625
25,0.9614500692486763,0.78828125
26,1.0675840044021607,0.6578125
27,0.968555825650692,0.76609375
28,0.9734586247801781,0.76609375
29,1.07245598256588,0.65171875
30,0.9900821051001549,0.74765625
