round,loss,accuracy
0,1.3884713441133498,0.01
1,1.4834099620580674,0.14
2,1.4268229949474334,0.14
3,1.3875513821840286,0.233125
4,1.432990855872631,0.14953125
5,1.2513593530654907,0.395625
6,1.3680823624134064,0.29140625
7,1.1944125077128411,0.54375
8,1.2067436376214027,0.5125
9,1.158291782438755,0.5584375
10,1.1489289024472236,0.6053125
11,1.1282168370485306,0.6084375
12,1.111041502058506,0.6121875
13,1.1762825375795365,0.5521875
14,1.0952637529373168,0.65015625
15,1.0766610279679298,0.665
16,1.118346181809902,0.6109375
17,1.0368075531721115,0.7125
18,1.0923985913395882,0.64125
19,1.0735386765003205,0.6584375
20,1.0164033150672913,0.73390625
21,1.1217192709445953,0.60890625
22,1.0651546585559846,0.6703125
23,1.007625157237053,0.73421875
24,1.1216558906435967,0.60265625
25,1.0181599137187005,0.72515625
26,1.102438907623291,0.6240625
27,1.0109252795577048,0.73390625
28,1.0330859911441803,0.7065625
29,1.092715429365635,0.6403125
30,1.01499017059803,0.7234375
