round,loss,accuracy
0,1.3871505033142415,0.2288329519450801
1,1.2575160171310926,0.41266209000762777
2,1.1575956482818162,0.5728451563691839
3,1.421205909083037,0.3188405797101449
4,1.1550499067153757,0.5835240274599542
5,1.1093483131228286,0.6292906178489702
6,1.122807186310024,0.6147978642257819
7,1.1203988058525218,0.6147978642257819
8,1.0898350352644466,0.6529366895499619
9,1.0379971068474647,0.6994660564454614
10,1.043909278014159,0.6903127383676583
11,1.0360874944202414,0.7032799389778794
12,1.0458307651778744,0.6926010678871091
13,1.0546585784260323,0.6887871853546911
14,1.0816008351760271,0.6598016781083142
15,1.0246456315006398,0.7131960335621663
16,1.0409574021281949,0.700228832951945
17,1.045180670638561,0.6956521739130435
18,1.0044799458425886,0.7391304347826086
19,1.031961298461728,0.7078565980167811
20,1.0137297268772198,0.7269260106788711
21,1.0106544247299183,0.7292143401983219
22,1.0030973392256701,0.7360793287566743
23,1.0281705368938199,0.7147215865751335
24,1.001556242267018,0.7398932112890922
25,1.0223789797040181,0.7139588100686499
26,1.0019093199961973,0.7406559877955758
27,0.9873433858724517,0.7490465293668955
28,0.9831755526824183,0.7566742944317315
29,0.9909134653121983,0.7505720823798627
30,0.9978326961886874,0.7444698703279939
